turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count
1tyKO8mTdOM_turn00804,1tyKO8mTdOM_turn00804,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Now, did I reach out to you on the case of the Clone Wall versus Lindsay Clancy and ask if you would uh help us out by looking at the discovery of the case?","Now, did I reach out to you on the case",02:15:48.111,02:16:00.425,12.314,12.314,marker,MEDIUM,1,9,"1tyKO8mTdOM_utt06139#p02,1tyKO8mTdOM_utt06140#p01,1tyKO8mTdOM_utt06141#p01,1tyKO8mTdOM_utt06142#p01,1tyKO8mTdOM_utt06143#p01,1tyKO8mTdOM_utt06144#p01,1tyKO8mTdOM_utt06145#p01,1tyKO8mTdOM_utt06146#p01,1tyKO8mTdOM_utt06147#p01","1tyKO8mTdOM_utt06139,1tyKO8mTdOM_utt06140,1tyKO8mTdOM_utt06141,1tyKO8mTdOM_utt06142,1tyKO8mTdOM_utt06143,1tyKO8mTdOM_utt06144,1tyKO8mTdOM_utt06145,1tyKO8mTdOM_utt06146,1tyKO8mTdOM_utt06147",9
1tyKO8mTdOM_turn00805,1tyKO8mTdOM_turn00805,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Yes, you did.","Yes, you did.",02:16:00.425,02:16:01.699,1.274,1.274,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt06147#p02,1tyKO8mTdOM_utt06148#p01,1tyKO8mTdOM_utt06149#p01","1tyKO8mTdOM_utt06147,1tyKO8mTdOM_utt06148,1tyKO8mTdOM_utt06149",3
1tyKO8mTdOM_turn00806,1tyKO8mTdOM_turn00806,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"And um you're here to testify today. Can you tell the jurors what you actually reviewed as a basis of your opinion for your testimony? Um certainly I reviewed um medical records and I I have a list here on um Dawson Dawson Clancy. I reviewed the uh office of the medical examiner entire file. Um, I reviewed his EMS reports, his terminal hospitalization, the Dubberry Police supplemental narrative, um, Dubberry Police narrative, and his pediatric Southshore healthcare medical records.",And um you're here to testify today. Can,02:16:01.699,02:16:44.937,43.238,43.238,marker,MEDIUM,1,29,"1tyKO8mTdOM_utt06149#p02,1tyKO8mTdOM_utt06150#p01,1tyKO8mTdOM_utt06151#p01,1tyKO8mTdOM_utt06152#p01,1tyKO8mTdOM_utt06153#p01,1tyKO8mTdOM_utt06154#p01,1tyKO8mTdOM_utt06155#p01,1tyKO8mTdOM_utt06156#p01,1tyKO8mTdOM_utt06157#p01,1tyKO8mTdOM_utt06158#p01,1tyKO8mTdOM_utt06159#p01,1tyKO8mTdOM_utt06160#p01,1tyKO8mTdOM_utt06161#p01,1tyKO8mTdOM_utt06162#p01,1tyKO8mTdOM_utt06163#p01,1tyKO8mTdOM_utt06164#p01,1tyKO8mTdOM_utt06165#p01,1tyKO8mTdOM_utt06166#p01,1tyKO8mTdOM_utt06167#p01,1tyKO8mTdOM_utt06168#p01,1tyKO8mTdOM_utt06169#p01,1tyKO8mTdOM_utt06170#p01,1tyKO8mTdOM_utt06171#p01,1tyKO8mTdOM_utt06172#p01,1tyKO8mTdOM_utt06173#p01,1tyKO8mTdOM_utt06174#p01,1tyKO8mTdOM_utt06175#p01,1tyKO8mTdOM_utt06176#p01,1tyKO8mTdOM_utt06177#p01","1tyKO8mTdOM_utt06149,1tyKO8mTdOM_utt06150,1tyKO8mTdOM_utt06151,1tyKO8mTdOM_utt06152,1tyKO8mTdOM_utt06153,1tyKO8mTdOM_utt06154,1tyKO8mTdOM_utt06155,1tyKO8mTdOM_utt06156,1tyKO8mTdOM_utt06157,1tyKO8mTdOM_utt06158,1tyKO8mTdOM_utt06159,1tyKO8mTdOM_utt06160,1tyKO8mTdOM_utt06161,1tyKO8mTdOM_utt06162,1tyKO8mTdOM_utt06163,1tyKO8mTdOM_utt06164,1tyKO8mTdOM_utt06165,1tyKO8mTdOM_utt06166,1tyKO8mTdOM_utt06167,1tyKO8mTdOM_utt06168,1tyKO8mTdOM_utt06169,1tyKO8mTdOM_utt06170,1tyKO8mTdOM_utt06171,1tyKO8mTdOM_utt06172,1tyKO8mTdOM_utt06173,1tyKO8mTdOM_utt06174,1tyKO8mTdOM_utt06175,1tyKO8mTdOM_utt06176,1tyKO8mTdOM_utt06177",29
1tyKO8mTdOM_turn00807,1tyKO8mTdOM_turn00807,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Could I could I just interrupt you for a minute? I apologize. Um, Sure.",Could I could I just interrupt you for a,02:16:44.937,02:16:48.776,3.839,3.839,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt06177#p02,1tyKO8mTdOM_utt06178#p01,1tyKO8mTdOM_utt06179#p01,1tyKO8mTdOM_utt06180#p01,1tyKO8mTdOM_utt06181#p01","1tyKO8mTdOM_utt06177,1tyKO8mTdOM_utt06178,1tyKO8mTdOM_utt06179,1tyKO8mTdOM_utt06180,1tyKO8mTdOM_utt06181",5
1tyKO8mTdOM_turn00808,1tyKO8mTdOM_turn00808,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,confidence,text_keyword_heuristic,HIGH,YES,keyword match,YES,"Just in the interest of time, rather than going through every single Let me ask it this way. Did you look at Did you look at police reports? Yes.","Just in the interest of time, rather",02:16:48.776,02:16:58.698,9.922,9.922,marker,MEDIUM,1,11,"1tyKO8mTdOM_utt06181#p02,1tyKO8mTdOM_utt06182#p01,1tyKO8mTdOM_utt06183#p01,1tyKO8mTdOM_utt06184#p01,1tyKO8mTdOM_utt06185#p01,1tyKO8mTdOM_utt06186#p01,1tyKO8mTdOM_utt06187#p01,1tyKO8mTdOM_utt06188#p01,1tyKO8mTdOM_utt06189#p01,1tyKO8mTdOM_utt06190#p01,1tyKO8mTdOM_utt06191#p01","1tyKO8mTdOM_utt06181,1tyKO8mTdOM_utt06182,1tyKO8mTdOM_utt06183,1tyKO8mTdOM_utt06184,1tyKO8mTdOM_utt06185,1tyKO8mTdOM_utt06186,1tyKO8mTdOM_utt06187,1tyKO8mTdOM_utt06188,1tyKO8mTdOM_utt06189,1tyKO8mTdOM_utt06190,1tyKO8mTdOM_utt06191",11
1tyKO8mTdOM_turn00809,1tyKO8mTdOM_turn00809,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Did you look at grand jury minutes?,Did you look at grand jury minutes?,02:16:58.698,02:17:01.701,3.003,3.003,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt06191#p02,1tyKO8mTdOM_utt06192#p01,1tyKO8mTdOM_utt06193#p01","1tyKO8mTdOM_utt06191,1tyKO8mTdOM_utt06192,1tyKO8mTdOM_utt06193",3
1tyKO8mTdOM_turn00810,1tyKO8mTdOM_turn00810,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Yes.,Yes.,02:17:01.701,02:17:01.989,0.288,0.288,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt06193#p02,1tyKO8mTdOM_utt06194#p01,1tyKO8mTdOM_utt06195#p01","1tyKO8mTdOM_utt06193,1tyKO8mTdOM_utt06194,1tyKO8mTdOM_utt06195",3
1tyKO8mTdOM_turn00811,1tyKO8mTdOM_turn00811,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Did you look at medical records for Lindsay Clansancy?,Did you look at medical records for,02:17:01.989,02:17:05.299,3.310,3.310,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt06195#p02,1tyKO8mTdOM_utt06196#p01,1tyKO8mTdOM_utt06197#p01,1tyKO8mTdOM_utt06198#p01,1tyKO8mTdOM_utt06199#p01","1tyKO8mTdOM_utt06195,1tyKO8mTdOM_utt06196,1tyKO8mTdOM_utt06197,1tyKO8mTdOM_utt06198,1tyKO8mTdOM_utt06199",5
1tyKO8mTdOM_turn00812,1tyKO8mTdOM_turn00812,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Yes, I Yes, I did.","Yes, I Yes, I did.",02:17:05.299,02:17:07.655,2.356,2.356,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt06199#p02,1tyKO8mTdOM_utt06200#p01,1tyKO8mTdOM_utt06201#p01","1tyKO8mTdOM_utt06199,1tyKO8mTdOM_utt06200,1tyKO8mTdOM_utt06201",3
1tyKO8mTdOM_turn00813,1tyKO8mTdOM_turn00813,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Can you tell the jurors what medical records you looked at?,Can you tell the jurors what medical,02:17:07.655,02:17:12.115,4.460,4.460,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt06201#p02,1tyKO8mTdOM_utt06202#p01,1tyKO8mTdOM_utt06203#p01,1tyKO8mTdOM_utt06204#p01,1tyKO8mTdOM_utt06205#p01","1tyKO8mTdOM_utt06201,1tyKO8mTdOM_utt06202,1tyKO8mTdOM_utt06203,1tyKO8mTdOM_utt06204,1tyKO8mTdOM_utt06205",5
1tyKO8mTdOM_turn00814,1tyKO8mTdOM_turn00814,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Um, for Dawson Clansancy.","Um, for Dawson Clansancy.",02:17:12.115,02:17:13.863,1.748,1.748,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt06205#p02,1tyKO8mTdOM_utt06206#p01,1tyKO8mTdOM_utt06207#p01","1tyKO8mTdOM_utt06205,1tyKO8mTdOM_utt06206,1tyKO8mTdOM_utt06207",3
1tyKO8mTdOM_turn00815,1tyKO8mTdOM_turn00815,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"No, for Lindsay. No, no, no, not Dawson. For Lindsay Clancy.","No, for Lindsay. No, no, no, not Dawson.",02:17:13.863,02:17:18.761,4.898,4.898,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt06207#p02,1tyKO8mTdOM_utt06208#p01,1tyKO8mTdOM_utt06209#p01,1tyKO8mTdOM_utt06210#p01,1tyKO8mTdOM_utt06211#p01","1tyKO8mTdOM_utt06207,1tyKO8mTdOM_utt06208,1tyKO8mTdOM_utt06209,1tyKO8mTdOM_utt06210,1tyKO8mTdOM_utt06211",5
1tyKO8mTdOM_turn00816,1tyKO8mTdOM_turn00816,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Oh, yes. I looked at um her Southshore medical records when she was admitted on the evening of January 24th. I looked at her Grigam and Women's Hospital records um and photographs that were taken of her and uh published in her hospital records. I looked at the Department of State Police Crime Laboratory toxicology report. uh crime scene photos of the bedroom, the outside of the house, um you know, crime scene photos, approximately 500 of them, grand jury proceedings, um and photographs of the round exercise bands.","Oh, yes. I looked at um her Southshore",02:17:18.761,02:18:01.130,42.369,42.369,marker,MEDIUM,1,31,"1tyKO8mTdOM_utt06211#p02,1tyKO8mTdOM_utt06212#p01,1tyKO8mTdOM_utt06213#p01,1tyKO8mTdOM_utt06214#p01,1tyKO8mTdOM_utt06215#p01,1tyKO8mTdOM_utt06216#p01,1tyKO8mTdOM_utt06217#p01,1tyKO8mTdOM_utt06218#p01,1tyKO8mTdOM_utt06219#p01,1tyKO8mTdOM_utt06220#p01,1tyKO8mTdOM_utt06221#p01,1tyKO8mTdOM_utt06222#p01,1tyKO8mTdOM_utt06223#p01,1tyKO8mTdOM_utt06224#p01,1tyKO8mTdOM_utt06225#p01,1tyKO8mTdOM_utt06226#p01,1tyKO8mTdOM_utt06227#p01,1tyKO8mTdOM_utt06228#p01,1tyKO8mTdOM_utt06229#p01,1tyKO8mTdOM_utt06230#p01,1tyKO8mTdOM_utt06231#p01,1tyKO8mTdOM_utt06232#p01,1tyKO8mTdOM_utt06233#p01,1tyKO8mTdOM_utt06234#p01,1tyKO8mTdOM_utt06235#p01,1tyKO8mTdOM_utt06236#p01,1tyKO8mTdOM_utt06237#p01,1tyKO8mTdOM_utt06238#p01,1tyKO8mTdOM_utt06239#p01,1tyKO8mTdOM_utt06240#p01,1tyKO8mTdOM_utt06241#p01","1tyKO8mTdOM_utt06211,1tyKO8mTdOM_utt06212,1tyKO8mTdOM_utt06213,1tyKO8mTdOM_utt06214,1tyKO8mTdOM_utt06215,1tyKO8mTdOM_utt06216,1tyKO8mTdOM_utt06217,1tyKO8mTdOM_utt06218,1tyKO8mTdOM_utt06219,1tyKO8mTdOM_utt06220,1tyKO8mTdOM_utt06221,1tyKO8mTdOM_utt06222,1tyKO8mTdOM_utt06223,1tyKO8mTdOM_utt06224,1tyKO8mTdOM_utt06225,1tyKO8mTdOM_utt06226,1tyKO8mTdOM_utt06227,1tyKO8mTdOM_utt06228,1tyKO8mTdOM_utt06229,1tyKO8mTdOM_utt06230,1tyKO8mTdOM_utt06231,1tyKO8mTdOM_utt06232,1tyKO8mTdOM_utt06233,1tyKO8mTdOM_utt06234,1tyKO8mTdOM_utt06235,1tyKO8mTdOM_utt06236,1tyKO8mTdOM_utt06237,1tyKO8mTdOM_utt06238,1tyKO8mTdOM_utt06239,1tyKO8mTdOM_utt06240,1tyKO8mTdOM_utt06241",31
1tyKO8mTdOM_turn00817,1tyKO8mTdOM_turn00817,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,How about medical records? Did you review medical records uh pertinent to Lindsay and her treatment by health care providers in 2022 into 2023?,How about medical records? Did you,02:18:01.130,02:18:15.832,14.702,14.702,marker,MEDIUM,1,9,"1tyKO8mTdOM_utt06241#p02,1tyKO8mTdOM_utt06242#p01,1tyKO8mTdOM_utt06243#p01,1tyKO8mTdOM_utt06244#p01,1tyKO8mTdOM_utt06245#p01,1tyKO8mTdOM_utt06246#p01,1tyKO8mTdOM_utt06247#p01,1tyKO8mTdOM_utt06248#p01,1tyKO8mTdOM_utt06249#p01","1tyKO8mTdOM_utt06241,1tyKO8mTdOM_utt06242,1tyKO8mTdOM_utt06243,1tyKO8mTdOM_utt06244,1tyKO8mTdOM_utt06245,1tyKO8mTdOM_utt06246,1tyKO8mTdOM_utt06247,1tyKO8mTdOM_utt06248,1tyKO8mTdOM_utt06249",9
1tyKO8mTdOM_turn00818,1tyKO8mTdOM_turn00818,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Yes.,Yes.,02:18:15.832,02:18:16.097,0.265,0.265,marker,MEDIUM,1,3,"1tyKO8mTdOM_utt06249#p02,1tyKO8mTdOM_utt06250#p01,1tyKO8mTdOM_utt06251#p01","1tyKO8mTdOM_utt06249,1tyKO8mTdOM_utt06250,1tyKO8mTdOM_utt06251",3
1tyKO8mTdOM_turn00819,1tyKO8mTdOM_turn00819,1tyKO8mTdOM,https://www.youtube.com/live/1tyKO8mTdOM,LIVE: Lindsay Clancy trial Day 15,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-lindsay-clancy-trial-day-15/live-lindsay-clancy-trial-day-15_1tyKO8mTdOM.wav,1tyKO8mTdOM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Can you tell us what records you looked at?,Can you tell us what records you looked,02:18:16.097,02:18:19.351,3.254,3.254,marker,MEDIUM,1,5,"1tyKO8mTdOM_utt06251#p02,1tyKO8mTdOM_utt06252#p01,1tyKO8mTdOM_utt06253#p01,1tyKO8mTdOM_utt06254#p01,1tyKO8mTdOM_utt06255#p01","1tyKO8mTdOM_utt06251,1tyKO8mTdOM_utt06252,1tyKO8mTdOM_utt06253,1tyKO8mTdOM_utt06254,1tyKO8mTdOM_utt06255",5
