turn_id,utterance_id,youtube_id,source_url,title,category,priority,subtitle_path,video_path,audio_path,split_group_id,split_strategy,split,emotion_label,emotion_label_source,emotion_label_confidence,review_flag,review_reason,usable_for_phase2,turn_text,utterance_text,turn_start_time,turn_end_time,turn_duration_seconds,duration_seconds,turn_boundary_type,turn_confidence,turn_marker_count,turn_piece_count,turn_piece_ids,turn_source_utterance_ids,turn_source_utterance_count
93sfJyLzhqM_turn02352,93sfJyLzhqM_turn02352,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And why did they come over that day?,And why did they come over that day?,03:45:43.835,03:45:46.282,2.447,2.447,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06381#p02,93sfJyLzhqM_utt06382#p01,93sfJyLzhqM_utt06383#p01","93sfJyLzhqM_utt06381,93sfJyLzhqM_utt06382,93sfJyLzhqM_utt06383",3
93sfJyLzhqM_turn02353,93sfJyLzhqM_turn02353,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,I think they just came over to say hi. And um what was the um what was Lindsay's demeanor that day?,I think they just came over to say hi.,03:45:46.282,03:45:53.859,7.577,7.577,marker,MEDIUM,1,7,"93sfJyLzhqM_utt06383#p02,93sfJyLzhqM_utt06384#p01,93sfJyLzhqM_utt06385#p01,93sfJyLzhqM_utt06386#p01,93sfJyLzhqM_utt06387#p01,93sfJyLzhqM_utt06388#p01,93sfJyLzhqM_utt06389#p01","93sfJyLzhqM_utt06383,93sfJyLzhqM_utt06384,93sfJyLzhqM_utt06385,93sfJyLzhqM_utt06386,93sfJyLzhqM_utt06387,93sfJyLzhqM_utt06388,93sfJyLzhqM_utt06389",7
93sfJyLzhqM_turn02354,93sfJyLzhqM_turn02354,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Very good.,Very good.,03:45:53.859,03:45:54.973,1.114,1.114,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06389#p02,93sfJyLzhqM_utt06390#p01,93sfJyLzhqM_utt06391#p01","93sfJyLzhqM_utt06389,93sfJyLzhqM_utt06390,93sfJyLzhqM_utt06391",3
93sfJyLzhqM_turn02355,93sfJyLzhqM_turn02355,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And uh was there any difference in her behavior or speech pattern than what you've seen with her previously?,And uh was there any difference in her,03:45:54.973,03:46:03.533,8.560,8.560,marker,MEDIUM,1,7,"93sfJyLzhqM_utt06391#p02,93sfJyLzhqM_utt06392#p01,93sfJyLzhqM_utt06393#p01,93sfJyLzhqM_utt06394#p01,93sfJyLzhqM_utt06395#p01,93sfJyLzhqM_utt06396#p01,93sfJyLzhqM_utt06397#p01","93sfJyLzhqM_utt06391,93sfJyLzhqM_utt06392,93sfJyLzhqM_utt06393,93sfJyLzhqM_utt06394,93sfJyLzhqM_utt06395,93sfJyLzhqM_utt06396,93sfJyLzhqM_utt06397",7
93sfJyLzhqM_turn02356,93sfJyLzhqM_turn02356,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Not that day.,Not that day.,03:46:03.533,03:46:04.976,1.443,1.443,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06397#p02,93sfJyLzhqM_utt06398#p01,93sfJyLzhqM_utt06399#p01","93sfJyLzhqM_utt06397,93sfJyLzhqM_utt06398,93sfJyLzhqM_utt06399",3
93sfJyLzhqM_turn02357,93sfJyLzhqM_turn02357,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And how was that visit?,And how was that visit?,03:46:04.976,03:46:07.729,2.753,2.753,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06399#p02,93sfJyLzhqM_utt06400#p01,93sfJyLzhqM_utt06401#p01","93sfJyLzhqM_utt06399,93sfJyLzhqM_utt06400,93sfJyLzhqM_utt06401",3
93sfJyLzhqM_turn02358,93sfJyLzhqM_turn02358,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Very good.,Very good.,03:46:07.729,03:46:08.935,1.206,1.206,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06401#p02,93sfJyLzhqM_utt06402#p01,93sfJyLzhqM_utt06403#p01","93sfJyLzhqM_utt06401,93sfJyLzhqM_utt06402,93sfJyLzhqM_utt06403",3
93sfJyLzhqM_turn02359,93sfJyLzhqM_turn02359,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Did you then see them um at or around Thanksgiving?,Did you then see them um at or around,03:46:08.935,03:46:13.118,4.183,4.183,marker,MEDIUM,1,5,"93sfJyLzhqM_utt06403#p02,93sfJyLzhqM_utt06404#p01,93sfJyLzhqM_utt06405#p01,93sfJyLzhqM_utt06406#p01,93sfJyLzhqM_utt06407#p01","93sfJyLzhqM_utt06403,93sfJyLzhqM_utt06404,93sfJyLzhqM_utt06405,93sfJyLzhqM_utt06406,93sfJyLzhqM_utt06407",5
93sfJyLzhqM_turn02360,93sfJyLzhqM_turn02360,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Yes, we did.","Yes, we did.",03:46:13.118,03:46:14.666,1.548,1.548,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06407#p02,93sfJyLzhqM_utt06408#p01,93sfJyLzhqM_utt06409#p01","93sfJyLzhqM_utt06407,93sfJyLzhqM_utt06408,93sfJyLzhqM_utt06409",3
93sfJyLzhqM_turn02361,93sfJyLzhqM_turn02361,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And where was that? That was at my daughter Lara's house,And where was that? That was at my,03:46:14.666,03:46:18.841,4.175,4.175,marker,MEDIUM,1,5,"93sfJyLzhqM_utt06409#p02,93sfJyLzhqM_utt06410#p01,93sfJyLzhqM_utt06411#p01,93sfJyLzhqM_utt06412#p01,93sfJyLzhqM_utt06413#p01","93sfJyLzhqM_utt06409,93sfJyLzhqM_utt06410,93sfJyLzhqM_utt06411,93sfJyLzhqM_utt06412,93sfJyLzhqM_utt06413",5
93sfJyLzhqM_turn02362,93sfJyLzhqM_turn02362,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,in Hamilton.,in Hamilton.,03:46:18.841,03:46:19.630,0.789,0.789,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06413#p02,93sfJyLzhqM_utt06414#p01,93sfJyLzhqM_utt06415#p01","93sfJyLzhqM_utt06413,93sfJyLzhqM_utt06414,93sfJyLzhqM_utt06415",3
93sfJyLzhqM_turn02363,93sfJyLzhqM_turn02363,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"I'm sorry, I didn't mean","I'm sorry, I didn't mean",03:46:19.630,03:46:21.284,1.654,1.654,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06415#p02,93sfJyLzhqM_utt06416#p01,93sfJyLzhqM_utt06417#p01","93sfJyLzhqM_utt06415,93sfJyLzhqM_utt06416,93sfJyLzhqM_utt06417",3
93sfJyLzhqM_turn02364,93sfJyLzhqM_turn02364,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,in Hamilton.,in Hamilton.,03:46:21.284,03:46:22.140,0.856,0.856,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06417#p02,93sfJyLzhqM_utt06418#p01,93sfJyLzhqM_utt06419#p01","93sfJyLzhqM_utt06417,93sfJyLzhqM_utt06418,93sfJyLzhqM_utt06419",3
93sfJyLzhqM_turn02365,93sfJyLzhqM_turn02365,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,And um did you interact with Lindsay that day?,And um did you interact with Lindsay,03:46:22.140,03:46:25.166,3.026,3.026,marker,MEDIUM,1,5,"93sfJyLzhqM_utt06419#p02,93sfJyLzhqM_utt06420#p01,93sfJyLzhqM_utt06421#p01,93sfJyLzhqM_utt06422#p01,93sfJyLzhqM_utt06423#p01","93sfJyLzhqM_utt06419,93sfJyLzhqM_utt06420,93sfJyLzhqM_utt06421,93sfJyLzhqM_utt06422,93sfJyLzhqM_utt06423",5
93sfJyLzhqM_turn02366,93sfJyLzhqM_turn02366,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Yes.,Yes.,03:46:25.166,03:46:25.803,0.637,0.637,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06423#p02,93sfJyLzhqM_utt06424#p01,93sfJyLzhqM_utt06425#p01","93sfJyLzhqM_utt06423,93sfJyLzhqM_utt06424,93sfJyLzhqM_utt06425",3
93sfJyLzhqM_turn02367,93sfJyLzhqM_turn02367,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,What was her demeanor that day?,What was her demeanor that day?,03:46:25.803,03:46:29.286,3.483,3.483,marker,MEDIUM,1,3,"93sfJyLzhqM_utt06425#p02,93sfJyLzhqM_utt06426#p01,93sfJyLzhqM_utt06427#p01","93sfJyLzhqM_utt06425,93sfJyLzhqM_utt06426,93sfJyLzhqM_utt06427",3
93sfJyLzhqM_turn02368,93sfJyLzhqM_turn02368,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,Uh she seemed a little um how do you say it? Um let me think for a minute. She seemed quiet. She seemed quiet.,Uh she seemed a little um how do you say,03:46:29.286,03:46:38.912,9.626,9.626,marker,MEDIUM,1,7,"93sfJyLzhqM_utt06427#p02,93sfJyLzhqM_utt06428#p01,93sfJyLzhqM_utt06429#p01,93sfJyLzhqM_utt06430#p01,93sfJyLzhqM_utt06431#p01,93sfJyLzhqM_utt06432#p01,93sfJyLzhqM_utt06433#p01","93sfJyLzhqM_utt06427,93sfJyLzhqM_utt06428,93sfJyLzhqM_utt06429,93sfJyLzhqM_utt06430,93sfJyLzhqM_utt06431,93sfJyLzhqM_utt06432,93sfJyLzhqM_utt06433",7
93sfJyLzhqM_turn02369,93sfJyLzhqM_turn02369,93sfJyLzhqM,https://www.youtube.com/live/93sfJyLzhqM,LIVE: MA v. Lindsay Clancy - Day 8 | Accused Killer Mom Trial,full_trial_stream,5,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.en.vtt,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.mp4,/Users/rajeshpmu/Desktop/LegalMemoCMT/data/phase2/clancy/corpus/raw/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial/live-ma-v-lindsay-clancy-day-8-accused-killer-mom-trial_93sfJyLzhqM.wav,93sfJyLzhqM,group_by_youtube_id,train,neutral,text_keyword_heuristic,LOW,NO,neutral default,YES,"Okay. And um did she seem to interact with everyone there as she normally would? Yeah, she was very close with my daughters and um her sister-in-law.",Okay. And um did she seem to interact,03:46:38.912,03:46:49.742,10.830,10.830,marker,MEDIUM,1,9,"93sfJyLzhqM_utt06433#p02,93sfJyLzhqM_utt06434#p01,93sfJyLzhqM_utt06435#p01,93sfJyLzhqM_utt06436#p01,93sfJyLzhqM_utt06437#p01,93sfJyLzhqM_utt06438#p01,93sfJyLzhqM_utt06439#p01,93sfJyLzhqM_utt06440#p01,93sfJyLzhqM_utt06441#p01","93sfJyLzhqM_utt06433,93sfJyLzhqM_utt06434,93sfJyLzhqM_utt06435,93sfJyLzhqM_utt06436,93sfJyLzhqM_utt06437,93sfJyLzhqM_utt06438,93sfJyLzhqM_utt06439,93sfJyLzhqM_utt06440,93sfJyLzhqM_utt06441",9
